word,frequency,genre
everi,37,hiphop
word,16,hiphop
rhyme,69,hiphop
keep,36,hiphop
real,26,hiphop
realli,11,hiphop
risk,2,hiphop
sound,31,hiphop
crass,1,hiphop
would,12,hiphop
like,238,hiphop
mention,2,hiphop
well,53,hiphop
awar,3,hiphop
wack,8,hiphop
intent,2,hiphop
usurp,1,hiphop
prose,1,hiphop
primari,1,hiphop
bone,5,hiphop
content,1,hiphop
tell,33,hiphop
peopl,32,hiphop
static,1,hiphop
ill,47,hiphop
insan,4,hiphop
rain,1,hiphop
sucker,2,hiphop
problemat,1,hiphop
love,51,hiphop
switch,4,hiphop
curv,3,hiphop
ball,4,hiphop
pitch,1,hiphop
dumb,4,hiphop
ditti,1,hiphop
five,5,hiphop
borough,1,hiphop
stitch,1,hiphop
sweeter,1,hiphop
echo,1,hiphop
plex,1,hiphop
itll,7,hiphop
spin,4,hiphop
around,18,hiphop
throw,10,hiphop
hex,1,hiphop
feel,19,hiphop
pain,5,hiphop
insid,10,hiphop
brain,4,hiphop
worri,4,hiphop
sooth,6,hiphop
effect,7,hiphop
read,3,hiphop
post,1,hiphop
daili,1,hiphop
listen,19,hiphop
let,97,hiphop
show,20,hiphop
improv,1,hiphop
begin,6,hiphop
heroin,1,hiphop
six,6,hiphop
foot,12,hiphop
deep,3,hiphop
move,16,hiphop
give,39,hiphop
soul,17,hiphop
power,5,hiphop
sour,4,hiphop
control,16,hiphop
tower,1,hiphop
make,71,hiphop
afraid,1,hiphop
hate,6,hiphop
mind,24,hiphop
negoti,2,hiphop
negotiatenow,1,hiphop
rock,54,hiphop
hous,11,hiphop
parti,35,hiphop
drop,11,hiphop
yeah,48,hiphop
biter,1,hiphop
aluminum,1,hiphop
bat,2,hiphop
lot,9,hiphop
jonesin,1,hiphop
hear,14,hiphop
mic,36,hiphop
theyll,1,hiphop
stare,3,hiphop
radio,7,hiphop
night,7,hiphop
pimp,2,hiphop
pimpin,1,hiphop
boat,4,hiphop
shrimp,1,hiphop
noth,9,hiphop
leg,15,hiphop
bboy,3,hiphop
limpin,1,hiphop
arrest,1,hiphop
mardi,1,hiphop
gra,1,hiphop
jump,13,hiphop
float,1,hiphop
mca,10,hiphop
beard,1,hiphop
billi,1,hiphop
goat,1,hiphop
oowah,2,hiphop
disco,2,hiphop
call,21,hiphop
huhuh,1,hiphop
gettin,3,hiphop
rope,2,hiphop
routin,9,hiphop
write,8,hiphop
burger,1,hiphop
chicken,4,hiphop
pick,2,hiphop
nose,2,hiphop
heard,17,hiphop
style,30,hiphop
miss,5,hiphop
point,7,hiphop
joint,1,hiphop
mike,31,hiphop
self,2,hiphop
run,14,hiphop
thing,22,hiphop
what,20,hiphop
breath,4,hiphop
onion,1,hiphop
ring,4,hiphop
back,174,hiphop
chillin,4,hiphop
beach,2,hiphop
club,8,hiphop
med,1,hiphop
anoth,33,hiphop
record,28,hiphop
caus,109,hiphop
want,66,hiphop
take,67,hiphop
adam,9,hiphop
horovitz,1,hiphop
hurrican,1,hiphop
clout,4,hiphop
hell,10,hiphop
puppet,1,hiphop
string,2,hiphop
paid,7,hiphop
sing,6,hiphop
lava,1,hiphop
lamp,1,hiphop
hotel,1,hiphop
might,13,hiphop
peakin,1,hiphop
freakin,1,hiphop
patti,4,hiphop
duke,2,hiphop
wrench,1,hiphop
tango,1,hiphop
jamaica,1,hiphop
mango,1,hiphop
kangol,1,hiphop
peg,1,hiphop
end,8,hiphop
stump,1,hiphop
shake,6,hiphop
rump,2,hiphop
mouth,3,hiphop
dump,1,hiphop
mackinest,1,hiphop
known,12,hiphop
packinest,1,hiphop
weve,5,hiphop
chief,4,hiphop
knock,4,hiphop
teeth,1,hiphop
question,1,hiphop
belief,1,hiphop
keith,1,hiphop
sam,1,hiphop
butcher,1,hiphop
bring,19,hiphop
alic,2,hiphop
fred,1,hiphop
flintston,2,hiphop
drive,8,hiphop
bald,2,hiphop
sip,7,hiphop
skip,1,hiphop
ride,11,hiphop
whippet,1,hiphop
dope,7,hiphop
dooki,2,hiphop
neck,7,hiphop
whoo,1,hiphop
ha,13,hiphop
check,36,hiphop
law,2,hiphop
press,3,hiphop
parent,2,hiphop
michael,1,hiphop
diamond,5,hiphop
clarenc,1,hiphop
downtown,2,hiphop
manhattan,5,hiphop
villag,1,hiphop
wild,3,hiphop
still,13,hiphop
bag,4,hiphop
schlep,1,hiphop
your,28,hiphop
bump,1,hiphop
rumplet,1,hiphop
flow,30,hiphop
low,16,hiphop
tempo,13,hiphop
old,11,hiphop
brand,5,hiphop
new,24,hiphop
bugaloo,1,hiphop
flu,1,hiphop
fever,2,hiphop
cold,2,hiphop
clear,4,hiphop
bold,7,hiphop
doctor,2,hiphop
nurs,1,hiphop
wall,8,hiphop
volcano,1,hiphop
erupt,1,hiphop
determin,1,hiphop
bass,9,hiphop
high,9,hiphop
white,4,hiphop
castl,3,hiphop
fri,7,hiphop
size,4,hiphop
seen,3,hiphop
yet,7,hiphop
def,8,hiphop
could,18,hiphop
whole,10,hiphop
hope,7,hiphop
gong,2,hiphop
beasti,4,hiphop
cheech,2,hiphop
chong,1,hiphop
ox,1,hiphop
fresh,9,hiphop
box,7,hiphop
crowd,4,hiphop
theyr,3,hiphop
flock,3,hiphop
hard,11,hiphop
soft,3,hiphop
stroll,1,hiphop
roll,12,hiphop
straight,6,hiphop
top,12,hiphop
adrock,12,hiphop
three,15,hiphop
place,30,hiphop
reward,1,hiphop
applaud,1,hiphop
pcp,1,hiphop
lsd,1,hiphop
pay,44,hiphop
cash,1,hiphop
deliveri,1,hiphop
cod,1,hiphop
danc,25,hiphop
arm,8,hiphop
nervou,3,hiphop
calm,2,hiphop
truli,1,hiphop
stabl,1,hiphop
ought,1,hiphop
abl,1,hiphop
turntabl,3,hiphop
tempobrass,1,hiphop
monkey,55,hiphop
funki,72,hiphop
brass,32,hiphop
junki,19,hiphop
drink,18,hiphop
put,68,hiphop
left,14,hiphop
tilt,2,hiphop
finish,2,hiphop
cup,7,hiphop
bottl,5,hiphop
nice,27,hiphop
charli,3,hiphop
chan,2,hiphop
offer,5,hiphop
moet,2,hiphop
chiva,2,hiphop
wherev,2,hiphop
doubl,3,hiphop
r,2,hiphop
bill,30,hiphop
definit,2,hiphop
brooklyn,5,hiphop
dwell,3,hiphop
anytim,2,hiphop
anyplac,2,hiphop
pour,5,hiphop
face,14,hiphop
tast,3,hiphop
ice,6,hiphop
coolin,2,hiphop
locker,4,hiphop
kind,7,hiphop
girl,61,hiphop
walk,20,hiphop
gave,9,hiphop
eye,11,hiphop
reach,8,hiphop
grab,12,hiphop
spanish,4,hiphop
mix,16,hiphop
babi,25,hiphop
lip,7,hiphop
stuff,2,hiphop
wore,2,hiphop
tip,14,hiphop
step,39,hiphop
big,13,hiphop
gulp,4,hiphop
slap,3,hiphop
case,5,hiphop
dri,3,hiphop
martini,2,hiphop
cool,3,hiphop
smack,4,hiphop
stool,2,hiphop
dog,8,hiphop
singl,3,hiphop
pulp,2,hiphop
reelin,2,hiphop
rockin,9,hiphop
jockin,2,hiphop
tranc,2,hiphop
buy,6,hiphop
advanc,2,hiphop
fff,2,hiphop
monkeyi,1,hiphop
gotta,35,hiphop
pete,1,hiphop
ricketi,1,hiphop
rocket,1,hiphop
favorit,1,hiphop
cartoon,4,hiphop
marriag,1,hiphop
honeymoon,2,hiphop
damn,8,hiphop
gag,1,hiphop
spoon,1,hiphop
popey,1,hiphop
goon,2,hiphop
ladi,21,hiphop
bodi,40,hiphop
send,5,hiphop
chill,2,hiphop
spine,4,hiphop
eskimo,1,hiphop
backstag,1,hiphop
pa,7,hiphop
kiss,4,hiphop
missl,1,hiphop
toe,6,hiphop
greg,4,hiphop
fairi,1,hiphop
tale,1,hiphop
orca,1,hiphop
great,5,hiphop
whale,1,hiphop
knew,2,hiphop
fat,8,hiphop
broke,3,hiphop
scale,1,hiphop
clientel,1,hiphop
excel,1,hiphop
took,5,hiphop
littl,26,hiphop
test,3,hiphop
pass,3,hiphop
fail,1,hiphop
break,17,hiphop
huh,11,hiphop
hitem,1,hiphop
skin,6,hiphop
ya,34,hiphop
em,17,hiphop
smooth,10,hiphop
also,9,hiphop
hiphop,14,hiphop
unh,14,hiphop
oh,16,hiphop
outta,2,hiphop
eight,2,hiphop
wasnt,3,hiphop
late,3,hiphop
block,11,hiphop
harder,2,hiphop
said,33,hiphop
bet,3,hiphop
annazett,2,hiphop
teacher,2,hiphop
pet,1,hiphop
sure,12,hiphop
gonna,32,hiphop
set,6,hiphop
b,2,hiphop
fret,1,hiphop
twive,1,hiphop
way,18,hiphop
quit,4,hiphop
tall,2,hiphop
slim,3,hiphop
kid,31,hiphop
yep,2,hiphop
beg,6,hiphop
begonia,1,hiphop
dress,3,hiphop
warm,1,hiphop
pneumonia,1,hiphop
stronger,3,hiphop
ammonia,1,hiphop
cubic,1,hiphop
zirconia,1,hiphop
repeat,1,hiphop
fade,4,hiphop
away,21,hiphop
youonetwoonetwo,1,hiphop
kick,55,hiphop
dawn,3,hiphop
abstract,6,hiphop
spawn,1,hiphop
egg,1,hiphop
river,2,hiphop
freaki,3,hiphop
ad,5,hiphop
shock,2,hiphop
tick,2,hiphop
tock,2,hiphop
stop,41,hiphop
heart,10,hiphop
john,6,hiphop
stark,2,hiphop
mad,11,hiphop
spark,3,hiphop
park,7,hiphop
topic,2,hiphop
mom,8,hiphop
butt,4,hiphop
ye,28,hiphop
shoot,3,hiphop
jism,1,hiphop
holm,1,hiphop
xrate,1,hiphop
figur,3,hiphop
nobodi,5,hiphop
bigger,5,hiphop
ion,1,hiphop
boney,1,hiphop
chachi,2,hiphop
joani,1,hiphop
chees,3,hiphop
macaroni,1,hiphop
fight,11,hiphop
fuss,1,hiphop
dust,17,hiphop
yea,4,hiphop
silli,5,hiphop
grandma,2,hiphop
hazel,1,hiphop
tilli,1,hiphop
grand,5,hiphop
royalprez,1,hiphop
member,3,hiphop
cusp,1,hiphop
month,2,hiphop
novemb,1,hiphop
rememb,6,hiphop
freak,7,hiphop
blender,1,hiphop
gone,10,hiphop
mother,7,hiphop
slick,3,hiphop
play,27,hiphop
shall,4,hiphop
lane,1,hiphop
evan,1,hiphop
bernhard,1,hiphop
work,10,hiphop
tax,3,hiphop
togeth,12,hiphop
happen,31,hiphop
two,29,hiphop
biz,7,hiphop
mark,4,hiphop
embark,1,hiphop
lyric,10,hiphop
noun,1,hiphop
verb,2,hiphop
herb,6,hiphop
spice,1,hiphop
flavor,2,hiphop
spare,4,hiphop
tho,1,hiphop
moog,1,hiphop
funk,3,hiphop
derrier,1,hiphop
repres,7,hiphop
space,5,hiphop
zone,3,hiphop
phone,4,hiphop
roam,1,hiphop
talk,15,hiphop
tweak,5,hiphop
weekend,1,hiphop
reign,3,hiphop
skull,1,hiphop
scorpio,4,hiphop
dr,3,hiphop
qtip,2,hiphop
mace,1,hiphop
quill,1,hiphop
prill,1,hiphop
sixteenth,1,hiphop
ave,8,hiphop
farm,1,hiphop
boulevard,3,hiphop
cook,1,hiphop
pray,4,hiphop
manti,1,hiphop
court,6,hiphop
boot,5,hiphop
timbo,1,hiphop
god,26,hiphop
kung,1,hiphop
fu,1,hiphop
grip,2,hiphop
behind,3,hiphop
green,11,hiphop
trap,3,hiphop
kit,2,hiphop
smoke,11,hiphop
crack,8,hiphop
pineappl,1,hiphop
later,6,hiphop
technic,1,hiphop
steel,4,hiphop
watch,17,hiphop
bell,8,hiphop
commun,5,hiphop
onbrass,1,hiphop
monkeyhey,1,hiphop
master,15,hiphop
sacramento,2,hiphop
um,9,hiphop
ah,13,hiphop
mayb,5,hiphop
track,13,hiphop
sick,6,hiphop
wahwah,2,hiphop
pedal,3,hiphop
scratch,4,hiphop
mixmast,8,hiphop
ddoubleoddoubleo,2,hiphop
favor,3,hiphop
touch,4,hiphop
dial,5,hiphop
miracl,2,hiphop
mile,7,hiphop
choic,2,hiphop
next,18,hiphop
rose,3,hiphop
royc,2,hiphop
gather,5,hiphop
round,16,hiphop
golden,5,hiphop
voic,4,hiphop
noic,2,hiphop
cruis,2,hiphop
fan,4,hiphop
glade,2,hiphop
across,4,hiphop
cross,3,hiphop
stage,11,hiphop
nake,4,hiphop
rampag,2,hiphop
delay,6,hiphop
whatcha,7,hiphop
bug,3,hiphop
tangerin,2,hiphop
krispi,2,hiphop
kreme,2,hiphop
kenni,2,hiphop
roger,2,hiphop
gambler,2,hiphop
gambl,2,hiphop
theme,3,hiphop
alway,15,hiphop
updat,2,hiphop
boom,9,hiphop
norton,2,hiphop
mario,12,hiphop
eyo,2,hiphop
ask,7,hiphop
mop,3,hiphop
glow,4,hiphop
gottagottagotta,2,hiphop
faster,5,hiphop
classifi,2,hiphop
hold,22,hiphop
glide,3,hiphop
hypnot,2,hiphop
sanctifi,2,hiphop
day,32,hiphop
slip,5,hiphop
stupid,5,hiphop
area,3,hiphop
hysteria,2,hiphop
malaria,2,hiphop
care,24,hiphop
c,4,hiphop
studio,3,hiphop
happi,4,hiphop
histori,2,hiphop
made,8,hiphop
daywel,1,hiphop
hectic,2,hiphop
quick,6,hiphop
satellit,1,hiphop
dish,3,hiphop
joy,1,hiphop
stick,8,hiphop
cabl,1,hiphop
wire,1,hiphop
remot,11,hiphop
station,5,hiphop
situat,6,hiphop
mean,16,hiphop
gnome,1,hiphop
dream,9,hiphop
built,2,hiphop
beyond,3,hiphop
coal,1,hiphop
push,4,hiphop
button,1,hiphop
much,10,hiphop
share,4,hiphop
friend,8,hiphop
citi,8,hiphop
pure,3,hiphop
confus,1,hiphop
mislead,1,hiphop
illus,1,hiphop
action,9,hiphop
satisfact,3,hiphop
link,2,hiphop
chain,5,hiphop
reaction,1,hiphop
fold,2,hiphop
futur,6,hiphop
unfold,2,hiphop
hot,21,hiphop
other,5,hiphop
sudden,1,hiphop
drama,2,hiphop
distract,1,hiphop
sensurround,1,hiphop
raini,1,hiphop
earth,6,hiphop
sit,7,hiphop
slide,4,hiphop
hill,9,hiphop
sometim,13,hiphop
seem,6,hiphop
stall,1,hiphop
ungrat,1,hiphop
someth,8,hiphop
per,2,hiphop
king,4,hiphop
crazi,10,hiphop
hair,7,hiphop
camera,1,hiphop
mar,1,hiphop
patrol,2,hiphop
controlon,1,hiphop
blunt,5,hiphop
brew,4,hiphop
adult,4,hiphop
youth,4,hiphop
ax,4,hiphop
root,36,hiphop
bear,5,hiphop
fruit,5,hiphop
truth,6,hiphop
divin,3,hiphop
mixtur,1,hiphop
plu,5,hiphop
scriptur,2,hiphop
jesu,5,hiphop
confront,1,hiphop
matter,6,hiphop
prochrist,1,hiphop
instead,2,hiphop
pro,2,hiphop
mani,10,hiphop
christian,1,hiphop
spiritu,2,hiphop
religion,2,hiphop
sell,4,hiphop
antichristian,1,hiphop
realm,1,hiphop
pant,3,hiphop
saggin,1,hiphop
slightli,1,hiphop
imagin,2,hiphop
displayin,1,hiphop
beauti,1,hiphop
christ,5,hiphop
pageant,1,hiphop
tellin,1,hiphop
marri,1,hiphop
carrier,1,hiphop
minut,4,hiphop
merg,1,hiphop
infin,2,hiphop
effort,1,hiphop
attract,3,hiphop
world,18,hiphop
internet,1,hiphop
fax,1,hiphop
fact,5,hiphop
burn,6,hiphop
ash,3,hiphop
match,1,hiphop
last,8,hiphop
graphic,3,hiphop
mass,8,hiphop
class,4,hiphop
verdict,1,hiphop
death,6,hiphop
borrow,1,hiphop
chest,3,hiphop
steadi,2,hiphop
theivin,1,hiphop
reason,1,hiphop
eden,1,hiphop
fall,5,hiphop
autumn,1,hiphop
season,1,hiphop
look,131,hiphop
star,6,hiphop
scienc,2,hiphop
separ,3,hiphop
unplug,1,hiphop
applianc,1,hiphop
dig,2,hiphop
savior,3,hiphop
script,1,hiphop
myth,1,hiphop
pig,1,hiphop
fist,3,hiphop
exist,2,hiphop
find,7,hiphop
forget,17,hiphop
devil,4,hiphop
blind,5,hiphop
busi,4,hiphop
counterfeit,1,hiphop
understand,9,hiphop
sin,5,hiphop
knocka,1,hiphop
better,8,hiphop
gotcha,1,hiphop
substitutionari,1,hiphop
bleeder,1,hiphop
draw,1,hiphop
blood,7,hiphop
men,5,hiphop
mosquito,1,hiphop
bow,3,hiphop
knee,2,hiphop
scapegoat,1,hiphop
note,5,hiphop
reject,1,hiphop
popular,1,hiphop
unawar,5,hiphop
stoppin,2,hiphop
wrath,1,hiphop
holi,3,hiphop
droppin,5,hiphop
start,11,hiphop
biolog,1,hiphop
clock,4,hiphop
ahh,1,hiphop
finit,1,hiphop
act,10,hiphop
autonom,1,hiphop
trust,5,hiphop
synonym,2,hiphop
admit,1,hiphop
commit,1,hiphop
consid,1,hiphop
price,3,hiphop
fit,4,hiphop
deiti,1,hiphop
human,2,hiphop
visit,1,hiphop
issu,2,hiphop
jet,2,hiphop
garden,1,hiphop
knick,2,hiphop
shea,1,hiphop
met,2,hiphop
sport,2,hiphop
display,3,hiphop
skillz,1,hiphop
buffalo,1,hiphop
twoladadadadahh,1,hiphop
motherfuckin,3,hiphop
dodoubleg,2,hiphop
snoop,3,hiphop
dogg,3,hiphop
ladadadadahh,2,hiphop
mobbin,2,hiphop
dre,4,hiphop
weed,4,hiphop
sup,1,hiphop
bite,2,hiphop
dpgc,1,hiphop
cpt,2,hiphop
lbc,1,hiphop
hookin,1,hiphop
thug,6,hiphop
drug,1,hiphop
dealer,1,hiphop
givin,3,hiphop
lowlif,1,hiphop
livin,3,hiphop
chanc,3,hiphop
dancin,4,hiphop
sho,1,hiphop
fortyfo,1,hiphop
lookin,4,hiphop
strang,1,hiphop
aswangin,1,hiphop
crip,1,hiphop
bullet,3,hiphop
dick,6,hiphop
town,3,hiphop
father,2,hiphop
shut,1,hiphop
part,3,hiphop
success,2,hiphop
relievin,1,hiphop
stress,1,hiphop
ladadadadahhh,1,hiphop
fleet,1,hiphop
fleetwood,2,hiphop
coup,3,hiphop
rollin,3,hiphop
dub,2,hiphop
feelin,1,hiphop
whooptywhoop,1,hiphop
whut,1,hiphop
chronic,1,hiphop
llac,1,hiphop
doc,1,hiphop
sippin,5,hiphop
gnac,1,hiphop
clip,2,hiphop
strap,5,hiphop
dippin,2,hiphop
hood,6,hiphop
compton,2,hiphop
inglewood,1,hiphop
south,4,hiphop
central,5,hiphop
westsid,3,hiphop
wessyd,1,hiphop
california,4,hiphop
bud,3,hiphop
gang,1,hiphop
pub,3,hiphop
bail,1,hiphop
centuri,1,hiphop
jean,3,hiphop
team,8,hiphop
somethin,1,hiphop
poke,1,hiphop
whassup,1,hiphop
loc,1,hiphop
twotripleoh,1,hiphop
episod,2,hiphop
waiiiiiiit,1,hiphop
thinkin,1,hiphop
playyy,1,hiphop
til,4,hiphop
wheel,3,hiphop
heyyy,1,hiphop
actin,1,hiphop
seeaaaaaat,1,hiphop
readi,7,hiphop
heyyyeyyy,1,hiphop
everdayeveryday,1,hiphop
rim,3,hiphop
blue,3,hiphop
differ,2,hiphop
color,2,hiphop
yukon,1,hiphop
predic,1,hiphop
excon,1,hiphop
rip,6,hiphop
bettin,1,hiphop
chip,1,hiphop
puff,1,hiphop
medicin,1,hiphop
gangsta,3,hiphop
tunnel,1,hiphop
banger,1,hiphop
flex,4,hiphop
clue,1,hiphop
tape,6,hiphop
thuggish,1,hiphop
baller,1,hiphop
shorti,15,hiphop
anxiou,1,hiphop
meet,2,hiphop
till,7,hiphop
mink,1,hiphop
jailbait,1,hiphop
fivetolif,1,hiphop
na,1,hiphop
wife,3,hiphop
studi,1,hiphop
tuition,1,hiphop
campu,1,hiphop
book,1,hiphop
babysit,1,hiphop
unusu,1,hiphop
unwild,1,hiphop
older,1,hiphop
bless,5,hiphop
child,4,hiphop
affect,2,hiphop
angel,1,hiphop
protect,1,hiphop
either,7,hiphop
seriou,5,hiphop
isnt,3,hiphop
clap,4,hiphop
basic,3,hiphop
promis,1,hiphop
soon,2,hiphop
peep,3,hiphop
squar,3,hiphop
childchild,1,hiphop
sammi,1,hiphop
wow,4,hiphop
pleas,17,hiphop
nownow,1,hiphop
sister,3,hiphop
downdown,1,hiphop
woman,8,hiphop
young,8,hiphop
tryna,1,hiphop
disrespect,3,hiphop
cellphon,1,hiphop
brother,12,hiphop
esco,1,hiphop
forth,3,hiphop
up,1,hiphop
wear,6,hiphop
wait,4,hiphop
remix,5,hiphop
trackmast,1,hiphop
precis,1,hiphop
uh,11,hiphop
morehey,1,hiphop
dayhey,1,hiphop
callin,4,hiphop
truer,1,hiphop
bluer,1,hiphop
sadaharu,1,hiphop
tom,3,hiphop
thumb,1,hiphop
cushman,1,hiphop
fooleri,1,hiphop
date,2,hiphop
tv,2,hiphop
help,13,hiphop
chuck,2,hiphop
wooleri,1,hiphop
canyon,1,hiphop
femal,1,hiphop
companion,1,hiphop
threw,3,hiphop
lasso,1,hiphop
tallest,1,hiphop
drag,2,hiphop
crib,1,hiphop
moccasin,1,hiphop
bib,1,hiphop
wheelin,1,hiphop
dealin,1,hiphop
bit,2,hiphop
steal,5,hiphop
peel,2,hiphop
appeal,1,hiphop
ceil,1,hiphop
suchll,1,hiphop
allknow,1,hiphop
lie,4,hiphop
hey,58,hiphop
corner,5,hiphop
drawer,2,hiphop
welcom,2,hiphop
kotter,1,hiphop
rug,2,hiphop
carpet,1,hiphop
apart,1,hiphop
gift,5,hiphop
gab,1,hiphop
crab,4,hiphop
educ,1,hiphop
jame,1,hiphop
fifteen,1,hiphop
charg,1,hiphop
larg,2,hiphop
sassoon,1,hiphop
makin,10,hiphop
de,18,hiphop
vill,1,hiphop
cuti,2,hiphop
hop,3,hiphop
zooti,1,hiphop
booti,1,hiphop
messin,1,hiphop
number,8,hiphop
open,6,hiphop
tune,4,hiphop
bee,3,hiphop
hive,1,hiphop
gold,7,hiphop
tooth,2,hiphop
shell,6,hiphop
door,1,hiphop
tear,7,hiphop
vincent,1,hiphop
van,2,hiphop
gogh,1,hiphop
mail,1,hiphop
ear,11,hiphop
middl,4,hiphop
booth,1,hiphop
damp,1,hiphop
stink,2,hiphop
window,3,hiphop
diss,1,hiphop
blew,2,hiphop
train,3,hiphop
advic,1,hiphop
gorilla,1,hiphop
mighti,3,hiphop
suck,2,hiphop
pint,1,hiphop
woke,3,hiphop
morn,4,hiphop
oneton,1,hiphop
ho,9,hiphop
announc,1,hiphop
bounc,3,hiphop
weight,2,hiphop
pound,6,hiphop
ounc,3,hiphop
curl,3,hiphop
lock,7,hiphop
beatnik,1,hiphop
chick,4,hiphop
smock,1,hiphop
passion,1,hiphop
ladiesintergalact,1,hiphop
planetari,29,hiphop
intergalact,28,hiphop
dimens,23,hiphop
smile,1,hiphop
worth,2,hiphop
versatil,1,hiphop
profil,1,hiphop
ooh,7,hiphop
hudson,1,hiphop
nile,1,hiphop
marathon,2,hiphop
battl,10,hiphop
revil,1,hiphop
sayin,1,hiphop
gall,2,hiphop
guil,1,hiphop
rapophil,1,hiphop
denial,1,hiphop
uranu,1,hiphop
ahead,1,hiphop
trial,1,hiphop
cast,3,hiphop
exil,1,hiphop
jazz,1,hiphop
awol,1,hiphop
disrupt,1,hiphop
scene,1,hiphop
fiend,3,hiphop
sugar,2,hiphop
coffe,1,hiphop
cream,1,hiphop
steam,1,hiphop
toughguy,1,hiphop
keen,1,hiphop
plot,1,hiphop
scheme,1,hiphop
clean,8,hiphop
sunbeam,1,hiphop
rappin,1,hiphop
thank,6,hiphop
moe,2,hiphop
dee,1,hiphop
envi,1,hiphop
jealou,3,hiphop
galaxi,1,hiphop
famili,3,hiphop
tree,4,hiphop
shoe,6,hiphop
relax,14,hiphop
sock,1,hiphop
spread,4,hiphop
pox,1,hiphop
loud,2,hiphop
electr,2,hiphop
wop,3,hiphop
flop,1,hiphop
tammi,1,hiphop
crop,1,hiphop
mmm,2,hiphop
wrote,3,hiphop
graffiti,1,hiphop
slop,1,hiphop
soup,3,hiphop
stock,2,hiphop
tabl,2,hiphop
chop,1,hiphop
lumberjack,1,hiphop
mock,2,hiphop
stir,1,hiphop
wok,1,hiphop
kneesll,1,hiphop
shakin,2,hiphop
finger,2,hiphop
pop,8,hiphop
pinch,1,hiphop
mr,6,hiphop
spock,1,hiphop
dimensioni,1,hiphop
bunch,2,hiphop
mush,1,hiphop
girlfriend,2,hiphop
everyth,10,hiphop
valid,1,hiphop
cuz,4,hiphop
job,4,hiphop
car,10,hiphop
rent,4,hiphop
bling,10,hiphop
ching,10,hiphop
floss,3,hiphop
cost,2,hiphop
spent,1,hiphop
seek,6,hiphop
g,4,hiphop
ofriddl,1,hiphop
handl,3,hiphop
candl,1,hiphop
equinox,1,hiphop
symmetri,1,hiphop
balanc,1,hiphop
smokin,3,hiphop
drinkin,1,hiphop
tuesday,1,hiphop
win,3,hiphop
cynic,1,hiphop
salut,1,hiphop
dirti,4,hiphop
thought,17,hiphop
contribut,1,hiphop
lost,3,hiphop
wash,1,hiphop
inherit,1,hiphop
meek,1,hiphop
peak,7,hiphop
al,1,hiphop
upstair,2,hiphop
penni,3,hiphop
id,10,hiphop
millionair,2,hiphop
shadrach,6,hiphop
meshach,6,hiphop
abednego,3,hiphop
abednago,3,hiphop
twentyfour,1,hiphop
hour,1,hiphop
twelv,1,hiphop
putney,1,hiphop
swope,1,hiphop
sequel,1,hiphop
adida,1,hiphop
sneaker,1,hiphop
plumber,1,hiphop
plier,1,hiphop
suit,1,hiphop
jacobi,1,hiphop
meyer,1,hiphop
vice,2,hiphop
buggedout,1,hiphop
desir,3,hiphop
goodyear,1,hiphop
tire,1,hiphop
pickin,1,hiphop
pocket,6,hiphop
atlant,1,hiphop
antic,1,hiphop
frantic,1,hiphop
pleasur,1,hiphop
wine,4,hiphop
red,2,hiphop
streak,1,hiphop
band,1,hiphop
steven,1,hiphop
rambo,1,hiphop
rob,1,hiphop
bank,2,hiphop
poor,2,hiphop
stori,6,hiphop
jd,1,hiphop
saling,1,hiphop
titl,1,hiphop
challeng,1,hiphop
charl,1,hiphop
dicken,1,hiphop
girli,1,hiphop
coupl,1,hiphop
colonel,1,hiphop
dapper,1,hiphop
harri,1,hiphop
truman,1,hiphop
madder,1,hiphop
alfr,1,hiphop
e,3,hiphop
newman,1,hiphop
noggin,1,hiphop
hoggin,1,hiphop
yoggin,1,hiphop
yauch,1,hiphop
cours,4,hiphop
chalic,1,hiphop
ralli,1,hiphop
musician,1,hiphop
jerri,3,hiphop
lee,6,hiphop
swaggert,1,hiphop
falwel,1,hiphop
andretti,2,hiphop
viciou,1,hiphop
circl,2,hiphop
realiti,2,hiphop
butter,1,hiphop
popcorn,1,hiphop
mackin,1,hiphop
clappin,1,hiphop
wave,3,hiphop
fate,1,hiphop
proud,2,hiphop
amp,3,hiphop
crossov,1,hiphop
rear,2,hiphop
bumpin,2,hiphop
heywhat,1,hiphop
osiru,2,hiphop
wutang,14,hiphop
forev,4,hiphop
ninetyseven,2,hiphop
aight,3,hiphop
niggarett,2,hiphop
rub,3,hiphop
moonshin,2,hiphop
seventynin,2,hiphop
bomb,8,hiphop
atom,2,hiphop
socrat,2,hiphop
philosophi,2,hiphop
hypothesi,2,hiphop
defin,2,hiphop
mockeri,2,hiphop
perform,2,hiphop
robberi,2,hiphop
flee,2,hiphop
lotteri,2,hiphop
possibl,2,hiphop
spot,5,hiphop
battlescar,2,hiphop
shogun,2,hiphop
explos,4,hiphop
pen,7,hiphop
tremend,2,hiphop
ultraviolet,2,hiphop
forens,2,hiphop
inspect,2,hiphop
millennium,2,hiphop
killa,3,hiphop
beez,5,hiphop
sold,2,hiphop
fifti,2,hiphop
sixti,2,hiphop
shackl,2,hiphop
drastic,2,hiphop
tactic,2,hiphop
melt,3,hiphop
blacksmith,2,hiphop
black,11,hiphop
wu,6,hiphop
jacket,2,hiphop
queen,3,hiphop
eas,2,hiphop
rumblin,2,hiphop
patrolman,2,hiphop
