word,frequency,genre
bu,1,hiphop
quarter,1,hiphop
giggl,2,hiphop
bourgeoisi,1,hiphop
seminar,1,hiphop
ignor,1,hiphop
funkiest,1,hiphop
tush,1,hiphop
pounc,1,hiphop
pape,3,hiphop
corn,1,hiphop
molecul,1,hiphop
rectifi,1,hiphop
multipli,1,hiphop
fraction,1,hiphop
bare,2,hiphop
oppos,1,hiphop
slist,1,hiphop
frame,3,hiphop
diffi,1,hiphop
stead,1,hiphop
ninetyon,1,hiphop
thingi,1,hiphop
forgot,1,hiphop
equival,1,hiphop
singysingi,1,hiphop
slam,1,hiphop
slammi,1,hiphop
flam,1,hiphop
dribbl,1,hiphop
wayher,1,hiphop
scenario,14,hiphop
didawg,2,hiphop
bat,3,hiphop
batteri,2,hiphop
includ,2,hiphop
string,3,hiphop
attach,2,hiphop
bacon,2,hiphop
broadway,2,hiphop
joe,2,hiphop
nyquil,2,hiphop
scoop,2,hiphop
short,2,hiphop
handsom,2,hiphop
acknowledg,2,hiphop
taco,2,hiphop
getgo,2,hiphop
outsid,3,hiphop
evolv,2,hiphop
contact,3,hiphop
bip,2,hiphop
romp,2,hiphop
north,3,hiphop
cakalaka,2,hiphop
checkacheckacheck,2,hiphop
loop,2,hiphop
cow,2,hiphop
textbook,2,hiphop
doodoo,3,hiphop
scoobi,2,hiphop
whoopi,2,hiphop
smore,2,hiphop
sea,4,hiphop
shore,2,hiphop
shipshap,2,hiphop
grape,2,hiphop
ape,2,hiphop
drake,2,hiphop
lah,2,hiphop
eader,2,hiphop
leader,4,hiphop
innerspac,2,hiphop
allig,2,hiphop
weasel,2,hiphop
inflat,2,hiphop
incorpor,2,hiphop
inc,2,hiphop
flat,2,hiphop
howd,2,hiphop
crimin,2,hiphop
groovi,2,hiphop
hibern,2,hiphop
elat,2,hiphop
water,6,hiphop
busta,9,hiphop
rebuk,2,hiphop
rambunct,2,hiphop
sphere,2,hiphop
violat,4,hiphop
agit,2,hiphop
ego,2,hiphop
heel,2,hiphop
rewind,2,hiphop
impact,2,hiphop
cannon,2,hiphop
brag,2,hiphop
imagin,3,hiphop
necessari,2,hiphop
librari,2,hiphop
gosh,4,hiphop
stew,2,hiphop
peter,2,hiphop
tosh,2,hiphop
squadron,2,hiphop
raow,4,hiphop
sag,2,hiphop
turban,2,hiphop
ripe,2,hiphop
stale,2,hiphop
urin,2,hiphop
chickitychoco,2,hiphop
rear,3,hiphop
buttcheek,2,hiphop
horatio,2,hiphop
observ,2,hiphop
mothafucka,2,hiphop
scenarioonetwoonetwo,1,hiphop
dawn,5,hiphop
spawn,1,hiphop
egg,1,hiphop
freaki,3,hiphop
tick,2,hiphop
tock,2,hiphop
topic,2,hiphop
jism,1,hiphop
holm,1,hiphop
xrate,1,hiphop
ion,1,hiphop
boney,1,hiphop
joani,1,hiphop
macaroni,1,hiphop
fuss,1,hiphop
grandma,2,hiphop
hazel,1,hiphop
tilli,1,hiphop
royalprez,1,hiphop
cusp,1,hiphop
novemb,1,hiphop
duke,2,hiphop
blender,1,hiphop
evan,1,hiphop
bernhard,1,hiphop
embark,1,hiphop
noun,1,hiphop
verb,2,hiphop
spice,1,hiphop
tho,1,hiphop
moog,1,hiphop
derrier,1,hiphop
skull,1,hiphop
mace,1,hiphop
quill,1,hiphop
prill,1,hiphop
sixteenth,1,hiphop
farm,1,hiphop
manti,1,hiphop
timbo,1,hiphop
kung,1,hiphop
fu,1,hiphop
grip,4,hiphop
pineappl,1,hiphop
technic,1,hiphop
onth,1,hiphop
spinner,1,hiphop
marki,1,hiphop
dynamit,1,hiphop
uphil,1,hiphop
terrorist,1,hiphop
fight–fight,1,hiphop
fight–fight–fighting–fighting–fight–fight,1,hiphop
brrrrrr,1,hiphop
claim,3,hiphop
have–lyric–lyr,1,hiphop
controversi,3,hiphop
controversy–,1,hiphop
in–,1,hiphop
is–,1,hiphop
it–,1,hiphop
climat,1,hiphop
conscious,1,hiphop
enemycaus,1,hiphop
yoohoo,1,hiphop
zu,2,hiphop
newlyw,1,hiphop
divorce,1,hiphop
dorsey,1,hiphop
pelham,1,hiphop
uniqu,1,hiphop
strictli,1,hiphop
handheld,1,hiphop
goggl,2,hiphop
kojak,1,hiphop
bozac,1,hiphop
woo,1,hiphop
carew,1,hiphop
hurra,3,hiphop
cane,1,hiphop
shift,1,hiphop
dougi,1,hiphop
spec,1,hiphop
soapbox,1,hiphop
oohh,1,hiphop
weee,1,hiphop
fix,1,hiphop
contempl,1,hiphop
perri,1,hiphop
vaughn,1,hiphop
bode,1,hiphop
cheech,2,hiphop
wizard,1,hiphop
quittin,2,hiphop
inde,2,hiphop
overdu,1,hiphop
twentysometh,1,hiphop
underwear,1,hiphop
elast,2,hiphop
bgirl,1,hiphop
ticktock,1,hiphop
ticktick,1,hiphop
tocktockthi,1,hiphop
dawnin,1,hiphop
mornin,1,hiphop
longin,1,hiphop
shinin,1,hiphop
awnin,1,hiphop
formal,1,hiphop
inspir,2,hiphop
goof,1,hiphop
slice,2,hiphop
sendin,1,hiphop
soothin,1,hiphop
bazooka,1,hiphop
usin,1,hiphop
proven,1,hiphop
harmonylet,1,hiphop
tempo,13,hiphop
bugaloo,1,hiphop
flu,1,hiphop
volcano,1,hiphop
erupt,1,hiphop
determin,1,hiphop
gong,2,hiphop
chong,2,hiphop
ox,1,hiphop
stroll,1,hiphop
reward,1,hiphop
applaud,1,hiphop
pcp,1,hiphop
lsd,1,hiphop
deliveri,1,hiphop
cod,1,hiphop
truli,1,hiphop
stabl,1,hiphop
ought,1,hiphop
abl,1,hiphop
tempoi,1,hiphop
slamafi,1,hiphop
buddafi,1,hiphop
merri,1,hiphop
christma,1,hiphop
roach,2,hiphop
approach,1,hiphop
forward,1,hiphop
motion,2,hiphop
potion,1,hiphop
commot,1,hiphop
roast,1,hiphop
quail,1,hiphop
clinton,1,hiphop
exhal,2,hiphop
bong,38,hiphop
bongnow,1,hiphop
biter,1,hiphop
aluminum,1,hiphop
jonesin,1,hiphop
pimpin,1,hiphop
shrimp,1,hiphop
limpin,1,hiphop
arrest,1,hiphop
mardi,1,hiphop
gra,1,hiphop
beard,1,hiphop
goat,1,hiphop
oowah,2,hiphop
disco,2,hiphop
huhuh,1,hiphop
rope,2,hiphop
med,1,hiphop
horovitz,1,hiphop
hurrican,1,hiphop
clout,4,hiphop
puppet,1,hiphop
lava,1,hiphop
lamp,1,hiphop
peakin,1,hiphop
freakin,1,hiphop
wrench,1,hiphop
tango,1,hiphop
jamaica,1,hiphop
mango,1,hiphop
kangol,1,hiphop
peg,1,hiphop
stump,1,hiphop
dump,1,hiphop
mackinest,1,hiphop
packinest,1,hiphop
teeth,1,hiphop
belief,1,hiphop
keith,1,hiphop
butcher,1,hiphop
skip,1,hiphop
whippet,1,hiphop
dooki,2,hiphop
whoo,1,hiphop
michael,1,hiphop
clarenc,1,hiphop
villag,1,hiphop
schlep,1,hiphop
bump,1,hiphop
rumpooh,1,hiphop
noohh,8,hiphop
chaka,6,hiphop
khan,5,hiphop
youwhoahhhaohhyeah,1,hiphop
upfront,1,hiphop
third,1,hiphop
invitin,1,hiphop
visual,1,hiphop
thoughtway,1,hiphop
handlin,1,hiphop
candleabra,1,hiphop
sittin,1,hiphop
transmittin,1,hiphop
pizza,1,hiphop
pepperoni,1,hiphop
theori,1,hiphop
mose,1,hiphop
hopelessli,1,hiphop
scorn,1,hiphop
thorn,1,hiphop
zapora,1,hiphop
fairytal,1,hiphop
horror,1,hiphop
microscop,1,hiphop
cope,1,hiphop
bolt,1,hiphop
lukewarm,1,hiphop
reattach,1,hiphop
brush,1,hiphop
unverifi,1,hiphop
lumber,1,hiphop
pile,1,hiphop
brick,1,hiphop
schemin,2,hiphop
steadi,4,hiphop
fiendin,2,hiphop
10,1,hiphop
dealt,2,hiphop
stuf,1,hiphop
deer,1,hiphop
faze,1,hiphop
youwhoahhaohh,1,hiphop
khanah,1,hiphop
janet,3,hiphop
jackson,2,hiphop
borderlin,1,hiphop
pleasur,3,hiphop
regul,1,hiphop
alwaysl,1,hiphop
mohicansl,1,hiphop
tire,3,hiphop
recoup,1,hiphop
naughti,10,hiphop
soundscann,1,hiphop
flaunt,1,hiphop
winter,1,hiphop
witcha,1,hiphop
flipmod,2,hiphop
bringin,1,hiphop
phase,1,hiphop
whawhat,3,hiphop
final,1,hiphop
ahah,1,hiphop
yesit,1,hiphop
scar,2,hiphop
reciproc,2,hiphop
uhhuh,2,hiphop
explain,2,hiphop
mekick,1,hiphop
preach,1,hiphop
hypocrit,1,hiphop
porno,1,hiphop
mag,1,hiphop
nois,1,hiphop
aw,1,hiphop
partywhen,1,hiphop
dude,1,hiphop
fieri,1,hiphop
boast,2,hiphop
twang,1,hiphop
null,1,hiphop
void,1,hiphop
antinigga,1,hiphop
machin,1,hiphop
polic,1,hiphop
trigger,2,hiphop
ralli,2,hiphop
held,1,hiphop
buzzhey,1,hiphop
dayi,1,hiphop
backher,1,hiphop
scenariobodi,1,hiphop
a1,5,hiphop
krush,5,hiphop
groovin,4,hiphop
section,2,hiphop
disc,1,hiphop
dock,1,hiphop
interlockin,1,hiphop
uprockin,1,hiphop
electroshock,1,hiphop
comput,2,hiphop
robot,1,hiphop
notion,1,hiphop
roy,1,hiphop
cormier,1,hiphop
lotion,1,hiphop
châteauneufdupap,1,hiphop
wine,4,hiphop
maam,1,hiphop
crème,2,hiphop
sardin,1,hiphop
tin,1,hiphop
swim,4,hiphop
fin,1,hiphop
quarri,1,hiphop
defend,1,hiphop
hyperspac,1,hiphop
groovinon,1,hiphop
brew,4,hiphop
adult,4,hiphop
ax,4,hiphop
mixtur,1,hiphop
confront,1,hiphop
prochrist,1,hiphop
pro,2,hiphop
christian,1,hiphop
antichristian,1,hiphop
slightli,1,hiphop
displayin,1,hiphop
christ,5,hiphop
pageant,1,hiphop
distanc,2,hiphop
carrier,1,hiphop
merg,1,hiphop
effort,1,hiphop
internet,1,hiphop
fax,1,hiphop
verdict,1,hiphop
borrow,1,hiphop
theivin,1,hiphop
eden,1,hiphop
autumn,1,hiphop
season,1,hiphop
unplug,2,hiphop
applianc,1,hiphop
script,1,hiphop
myth,1,hiphop
counterfeit,1,hiphop
knocka,1,hiphop
substitutionari,1,hiphop
bleeder,1,hiphop
draw,1,hiphop
mosquito,1,hiphop
scapegoat,1,hiphop
reject,1,hiphop
popular,1,hiphop
stoppin,2,hiphop
wrath,1,hiphop
biolog,1,hiphop
ahh,1,hiphop
finit,1,hiphop
autonom,1,hiphop
commit,1,hiphop
deiti,1,hiphop
visit,1,hiphop
issu,2,hiphop
giant,2,hiphop
garden,1,hiphop
shea,1,hiphop
skillz,1,hiphop
buffalo,1,hiphop
twoi,1,hiphop
askin,1,hiphop
male,1,hiphop
platter,1,hiphop
america,4,hiphop
drown,1,hiphop
asiat,1,hiphop
exact,1,hiphop
speaker,1,hiphop
dissin,1,hiphop
tawana,1,hiphop
liar,1,hiphop
higher,1,hiphop
bruisin,1,hiphop
justic,1,hiphop
reshap,1,hiphop
sophist,1,hiphop
privaci,1,hiphop
facin,1,hiphop
tighten,1,hiphop
elect,1,hiphop
generationcom,1,hiphop
boogi,1,hiphop
bronx,1,hiphop
staten,1,hiphop
guantanamera,16,hiphop
cuban,4,hiphop
cigar,4,hiphop
guajira,8,hiphop
afar,4,hiphop
haiti,1,hiphop
overlook,1,hiphop
cuba,2,hiphop
remind,1,hiphop
latin,1,hiphop
fortyf,1,hiphop
grown,1,hiphop
virgin,1,hiphop
averag,1,hiphop
caterpillar,1,hiphop
butterfli,1,hiphop
pac,1,hiphop
chunli,1,hiphop
fighter,1,hiphop
soy,2,hiphop
una,2,hiphop
mujer,2,hiphop
sincera,2,hiphop
dond,2,hiphop
crece,2,hiphop
palma,2,hiphop
ant,1,hiphop
morir,1,hiphop
quiero,3,hiphop
cantar,1,hiphop
mi,1,hiphop
verso,1,hiphop
del,1,hiphop
alma,1,hiphop
mamá,1,hiphop
mamacita,1,hiphop
stake,1,hiphop
fornic,3,hiphop
geniu,1,hiphop
goddess,1,hiphop
venu,2,hiphop
angri,1,hiphop
selección,1,hiphop
complexión,1,hiphop
lexicon,1,hiphop
lexington,1,hiphop
movado,1,hiphop
shook,2,hiphop
delgado,1,hiphop
apollo,1,hiphop
dim,1,hiphop
sum,1,hiphop
patient,1,hiphop
businessmen,1,hiphop
purpos,1,hiphop
politician,1,hiphop
infiltr,2,hiphop
servic,1,hiphop
gentl,1,hiphop
flower,1,hiphop
fertil,1,hiphop
persona,1,hiphop
flytrap,1,hiphop
primadonna,1,hiphop
qué,2,hiphop
será,2,hiphop
dinero,1,hiphop
dinera,1,hiphop
guantanamerafor,1,hiphop
2g,1,hiphop
jewelz,2,hiphop
plane,1,hiphop
writer,1,hiphop
cheat,2,hiphop
gunshot,1,hiphop
useless,1,hiphop
idea,1,hiphop
ct,1,hiphop
degre,1,hiphop
tendaci,1,hiphop
maggot,1,hiphop
actual,1,hiphop
casualti,1,hiphop
dynasti,3,hiphop
raider,2,hiphop
summertim,1,hiphop
ten,2,hiphop
twin,1,hiphop
45,1,hiphop
hittin,3,hiphop
floatin,1,hiphop
luv,1,hiphop
jail,4,hiphop
graze,1,hiphop
dem,2,hiphop
azz,1,hiphop
slobbin,1,hiphop
mouf,2,hiphop
dat,6,hiphop
finest,1,hiphop
fillin,1,hiphop
ditch,1,hiphop
digit,1,hiphop
midget,1,hiphop
killaz,1,hiphop
roli,2,hiphop
owe,1,hiphop
knockin,1,hiphop
ju,1,hiphop
rifl,1,hiphop
physiqu,1,hiphop
mystiqu,1,hiphop
reachin,1,hiphop
leakin,1,hiphop
hollerin,1,hiphop
murda,1,hiphop
crook,1,hiphop
yobroth,1,hiphop
lucien,14,hiphop
french,9,hiphop
prevail,1,hiphop
rabbit,1,hiphop
sale,1,hiphop
rumor,1,hiphop
wail,1,hiphop
deport,1,hiphop
franc,1,hiphop
sail,1,hiphop
escargot,1,hiphop
snail,2,hiphop
pari,3,hiphop
liberti,1,hiphop
miseri,1,hiphop
luckluck,1,hiphop
batti,1,hiphop
caddi,1,hiphop
breed,1,hiphop
creme,2,hiphop
vouch,1,hiphop
rice,1,hiphop
thu,1,hiphop
lu,1,hiphop
trueblu,1,hiphop
¿cómo,1,hiphop
está,1,hiphop
ust,1,hiphop
comment,1,hiphop
allezv,1,hiphop
voulezv,1,hiphop
rendezv,1,hiphop
coucou,1,hiphop
cou,1,hiphop
poupou,1,hiphop
pou,1,hiphop
lass,1,hiphop
backlash,1,hiphop
crackhead,1,hiphop
vcr,1,hiphop
neckbon,1,hiphop
bummin,1,hiphop
strummin,1,hiphop
slummin,1,hiphop
crumbin,1,hiphop
specif,1,hiphop
prolif,1,hiphop
problemo,1,hiphop
kiddin,1,hiphop
wassup,1,hiphop
sexi,4,hiphop
je,2,hiphop
taim,2,hiphop
ignit,1,hiphop
sugarbabi,1,hiphop
savoir,1,hiphop
glanc,1,hiphop
riddl,1,hiphop
cad,1,hiphop
understood,1,hiphop
positionin,1,hiphop
sympathet,1,hiphop
profound,1,hiphop
upandup,1,hiphop
pup,2,hiphop
naiv,1,hiphop
jolli,1,hiphop
bean,1,hiphop
jester,1,hiphop
byeby,1,hiphop
herecom,1,hiphop
hurri,1,hiphop
judg,1,hiphop
juri,1,hiphop
cyclon,1,hiphop
disconnect,1,hiphop
eyelid,1,hiphop
commin,1,hiphop
carbon,1,hiphop
conceal,1,hiphop
faker,1,hiphop
humm,1,hiphop
tump,1,hiphop
staic,1,hiphop
cling,1,hiphop
bb,1,hiphop
voodoo,1,hiphop
clickin,1,hiphop
betta,1,hiphop
ovum,1,hiphop
shoulda,1,hiphop
loss,1,hiphop
colder,1,hiphop
backriddl,1,hiphop
candl,1,hiphop
equinox,1,hiphop
symmetri,1,hiphop
drinkin,1,hiphop
tuesday,1,hiphop
salut,1,hiphop
contribut,1,hiphop
wash,1,hiphop
inherit,1,hiphop
meek,1,hiphop
al,1,hiphop
upstair,2,hiphop
millionair,2,hiphop
shadrach,6,hiphop
meshach,6,hiphop
abednego,3,hiphop
abednago,3,hiphop
twentyfour,1,hiphop
hour,1,hiphop
twelv,1,hiphop
putney,1,hiphop
swope,1,hiphop
sequel,1,hiphop
adida,1,hiphop
plumber,1,hiphop
plier,1,hiphop
suit,1,hiphop
jacobi,1,hiphop
meyer,1,hiphop
buggedout,1,hiphop
goodyear,1,hiphop
atlant,1,hiphop
antic,1,hiphop
frantic,1,hiphop
streak,1,hiphop
steven,1,hiphop
rambo,1,hiphop
rob,1,hiphop
jd,1,hiphop
saling,1,hiphop
titl,1,hiphop
challeng,1,hiphop
charl,1,hiphop
dicken,1,hiphop
girli,1,hiphop
colonel,1,hiphop
dapper,1,hiphop
harri,1,hiphop
truman,1,hiphop
madder,1,hiphop
alfr,1,hiphop
newman,1,hiphop
noggin,1,hiphop
hoggin,1,hiphop
yoggin,1,hiphop
yauch,1,hiphop
chalic,1,hiphop
musician,1,hiphop
swaggert,1,hiphop
falwel,1,hiphop
viciou,1,hiphop
mackin,1,hiphop
clappin,1,hiphop
crossov,1,hiphop
bumpin,2,hiphop
heydo,1,hiphop
method,1,hiphop
barrel,1,hiphop
spill,1,hiphop
skunki,1,hiphop
bowl,3,hiphop
mari,2,hiphop
jane,1,hiphop
cherri,1,hiphop
reload,1,hiphop
fourfoot,1,hiphop
bongyeah,1,hiphop
ticticboom,1,hiphop
blackstreet,1,hiphop
athlet,1,hiphop
cemeteri,1,hiphop
buri,1,hiphop
bartend,1,hiphop
hen,1,hiphop
pronounc,1,hiphop
rel,1,hiphop
dozen,1,hiphop
buzzin,1,hiphop
checkmat,1,hiphop
licens,1,hiphop
folk,1,hiphop
core,1,hiphop
dine,1,hiphop
mud,1,hiphop
og,2,hiphop
rent,5,hiphop
recruit,1,hiphop
whoop,2,hiphop
padr,1,hiphop
jar,1,hiphop
strife,1,hiphop
playa,1,hiphop
substat,1,hiphop
bigga,1,hiphop
illeg,1,hiphop
figga,1,hiphop
asshol,1,hiphop
gyrat,2,hiphop
constantli,1,hiphop
hurrahw,1,hiphop
vai,1,hiphop
mush,1,hiphop
valid,1,hiphop
bling,10,hiphop
ching,10,hiphop
spent,1,hiphop
ofi,1,hiphop
eventu,1,hiphop
burnt,1,hiphop
dyou,1,hiphop
shatan,1,hiphop
decemb,1,hiphop
packin,1,hiphop
septemb,1,hiphop
slender,1,hiphop
avenu,1,hiphop
splurgin,1,hiphop
reebok,1,hiphop
nuttin,2,hiphop
tooli,1,hiphop
unruli,1,hiphop
swallow,1,hiphop
nonsens,1,hiphop
neg,1,hiphop
dice,1,hiphop
flamin,1,hiphop
playdough,1,hiphop
flo,1,hiphop
eyebal,1,hiphop
scopin,1,hiphop
popo,1,hiphop
parol,1,hiphop
jojo,1,hiphop
thirstier,1,hiphop
sprite,1,hiphop
villain,1,hiphop
havin,1,hiphop
revealin,1,hiphop
jealousi,1,hiphop
tend,1,hiphop
staff,1,hiphop
nwo,1,hiphop
crosstown,1,hiphop
kodak,1,hiphop
poultri,1,hiphop
scrap,1,hiphop
worker,1,hiphop
pistol,1,hiphop
liquid,1,hiphop
poppi,1,hiphop
krill,1,hiphop
mil,1,hiphop
crept,1,hiphop
rise,1,hiphop
recov,1,hiphop
flashdancin,1,hiphop
snitchin,1,hiphop
cruisin,1,hiphop
pokey,1,hiphop
smokey,1,hiphop
homey,2,hiphop
tobi,1,hiphop
steez,1,hiphop
thirti,1,hiphop
frog,1,hiphop
ohhhhhhh,3,hiphop
ahaowwhwwww,1,hiphop
ahahwwww,1,hiphop
yeahhhh,1,hiphop
yeahhahhahhhh,1,hiphop
ityou,1,hiphop
tha,21,hiphop
friday,5,hiphop
everythang,1,hiphop
yakiti,1,hiphop
yak,1,hiphop
earl,1,hiphop
ropin,1,hiphop
hort,1,hiphop
rearview,1,hiphop
mirror,1,hiphop
vibratin,1,hiphop
dayton,1,hiphop
overcrowdin,1,hiphop
harrison,1,hiphop
highway,1,hiphop
standin,1,hiphop
edg,1,hiphop
tag,1,hiphop
latest,1,hiphop
trippin,1,hiphop
neva,1,hiphop
bg,1,hiphop
tah,5,hiphop
darth,1,hiphop
vada,1,hiphop
khaki,1,hiphop
taylor,1,hiphop
smoka,1,hiphop
hoodrat,1,hiphop
braid,1,hiphop
dreadlock,1,hiphop
pussyhound,1,hiphop
indo,1,hiphop
nintendo,1,hiphop
rat,1,hiphop
tat,2,hiphop
pelvic,1,hiphop
rubber,1,hiphop
nappi,1,hiphop
hivll,1,hiphop
sideway,1,hiphop
take,54,metal
life,42,metal
ill,42,metal
fire,30,metal
musket,2,metal
run,36,metal
your,79,metal
wait,28,metal
next,4,metal
attack,3,metal
better,18,metal
stand,28,metal
turn,24,metal
back,28,metal
bugl,2,metal
sound,5,metal
charg,2,metal
begin,10,metal
battlefield,2,metal
win,7,metal
smell,5,metal
acrid,2,metal
smoke,2,metal
hors,7,metal
breath,6,metal
plung,3,metal
certain,2,metal
death,32,metal
oh,120,metal
sweat,2,metal
fear,19,metal
break,62,metal
mighti,2,metal
roar,8,metal
russian,6,metal
gun,20,metal
race,14,metal
toward,5,metal
human,6,metal
wall,19,metal
scream,12,metal
pain,19,metal
comrad,2,metal
fall,14,metal
hurdl,2,metal
bodi,14,metal
lay,10,metal
ground,10,metal
anoth,25,metal
round,9,metal
get,61,metal
near,6,metal
yet,4,metal
far,12,metal
away,34,metal
wont,47,metal
live,39,metal
fight,10,metal
day,34,metal
close,8,metal
enough,7,metal
sight,7,metal
pull,10,metal
trigger,3,metal
feel,50,metal
blow,2,metal
burst,4,metal
gaze,9,metal
sky,18,metal
numb,4,metal
throat,7,metal
dri,2,metal
forgotten,5,metal
alon,9,metal
without,8,metal
tear,43,metal
draw,2,metal
part,6,metal
groan,3,metal
riot,1,metal
radio,2,metal
pictur,5,metal
tv,1,metal
invad,1,metal
man,38,metal
shootout,1,metal
silver,2,metal
screen,1,metal
stick,3,metal
em,10,metal
knock,3,metal
fantasi,3,metal
bad,22,metal
cruis,1,metal
around,15,metal
big,22,metal
black,20,metal
limousin,1,metal
let,58,metal
wrong,5,metal
right,39,metal
way,50,metal
dead,9,metal
number,3,metal
kick,6,metal
hell,44,metal
termin,2,metal
uzi,2,metal
maker,2,metal
shootin,1,metal
hollywood,2,metal
snake,2,metal
aliv,28,metal
set,6,metal
good,2,metal
aint,16,metal
wise,1,metal
theyll,7,metal
cannib,1,metal
flesh,7,metal
classifi,1,metal
ladi,2,metal
killer,3,metal
prayin,2,metal
zoo,1,metal
saddl,1,metal
town,4,metal
look,50,metal
come,79,metal
got,79,metal
hot,7,metal
load,5,metal
cock,3,metal
readi,20,metal
give,49,metal
shot,14,metal
regul,1,metal
gonna,58,metal
later,1,metal
move,6,metal
thirtyf,1,metal
week,1,metal
ago,1,metal
today,2,metal
lane,1,metal
night,46,metal
walk,19,metal
bank,1,metal
rememb,3,metal
dream,27,metal
row,5,metal
left,17,metal
driven,2,metal
eye,38,metal
came,13,metal
still,27,metal
insid,29,metal
said,15,metal
time,82,metal
forget,8,metal
know,118,metal
alway,23,metal
well,35,metal
fine,5,metal
find,25,metal
across,22,metal
river,24,metal
slow,6,metal
long,30,metal
go,70,metal
wa,42,metal
proud,1,metal
strong,3,metal
tri,17,metal
listen,9,metal
idl,1,metal
talk,5,metal
downtown,1,metal
sit,4,metal
say,30,metal
tail,1,metal
leg,1,metal
like,76,metal
would,11,metal
hear,15,metal
side,3,metal
even,5,metal
may,12,metal
beaten,1,metal
mind,39,metal
make,45,metal
mine,11,metal
wild,6,metal
led,2,metal
shore,2,metal
west,1,metal
grass,1,metal
seem,10,metal
greener,1,metal
hard,7,metal
distant,1,metal
prize,1,metal
probabl,1,metal
happen,3,metal
think,24,metal
doesnt,3,metal
beat,5,metal
hang,4,metal
bout,1,metal
cross,11,metal
mani,6,metal
slave,3,metal
world,22,metal
tortur,3,metal
peopl,16,metal
see,71,metal
theyr,21,metal
kill,16,metal
insan,14,metal
bondag,1,metal
believ,15,metal
lose,8,metal
keep,15,metal
watch,17,metal
damn,3,metal
god,32,metal
bless,6,metal
ya,84,metal
chain,8,metal
stop,13,metal
ball,15,metal
screw,1,metal
brain,18,metal
sacrific,1,metal
mortifi,1,metal
rape,7,metal
revolt,1,metal
evil,2,metal
drink,3,metal
blood,12,metal
piec,24,metal
plug,1,metal
bomb,10,metal
everyon,5,metal
ars,1,metal
u,16,metal
build,1,metal
save,12,metal
scare,4,metal
show,17,metal
sign,13,metal
victori,3,metal
parlor,1,metal
home,3,metal
kinescop,5,metal
quit,3,metal
direct,1,metal
devic,1,metal
room,2,metal
amaz,1,metal
hidden,7,metal
thought,10,metal
secret,10,metal
thing,30,metal
id,7,metal
friend,6,metal
singl,4,metal
wasnt,1,metal
privi,1,metal
mirror,11,metal
soul,19,metal
ask,9,metal
tell,48,metal
truth,13,metal
itll,2,metal
want,58,metal
littl,34,metal
share,5,metal
seat,4,metal
deceiv,2,metal
sometim,7,metal
refus,1,metal
dark,39,metal
examin,1,metal
could,13,metal
start,10,metal
dreamin,3,metal
end,9,metal
gone,25,metal
pretend,1,metal
straight,26,metal
heart,53,metal
easi,3,metal
wed,1,metal
abl,1,metal
easier,1,metal
comin,1,metal
street,8,metal
word,13,metal
line,8,metal
ever,20,metal
leav,8,metal
darl,7,metal
whoa,4,metal
young,7,metal
open,13,metal
book,2,metal
use,5,metal
changin,2,metal
cri,15,metal
die,52,metal
matter,2,metal
job,1,metal
fella,1,metal
gadda,4,metal
da,17,metal
vida,4,metal
honey,4,metal
im,109,metal
lovin,3,metal
babi,45,metal
true,11,metal
hand,33,metal
land,10,metal
pleas,9,metal
welcom,10,metal
jungl,19,metal
weve,3,metal
fun,1,metal
game,12,metal
everyth,6,metal
name,36,metal
whatev,1,metal
need,21,metal
money,7,metal
diseas,1,metal
bring,14,metal
shun,3,metal
nnnnnnnn,4,metal
knee,13,metal
uh,3,metal
wanna,6,metal
bleed,12,metal
price,8,metal
pay,13,metal
sexi,1,metal
girl,2,metal
tast,3,metal
bright,2,metal
light,34,metal
free,21,metal
serpentin,2,metal
wors,1,metal
everi,12,metal
learn,8,metal
anim,1,metal
play,28,metal
hunger,4,metal
eventu,1,metal
ah,14,metal
high,9,metal
yeah,127,metal
huh,4,metal
fortun,8,metal
fame,8,metal
vain,7,metal
memori,4,metal
remain,6,metal
heavi,3,metal
ring,9,metal
finger,2,metal
wave,5,metal
star,6,metal
deni,1,metal
grave,4,metal
nowher,4,metal
crowd,5,metal
honor,1,metal
twist,20,metal
vine,1,metal
grow,2,metal
hide,17,metal
swallow,1,metal
mansion,1,metal
whole,3,metal
dim,1,metal
alreadi,1,metal
fade,7,metal
prima,2,metal
donna,2,metal
hold,24,metal
cigarett,1,metal
lip,5,metal
sun,16,metal
behind,10,metal
band,11,metal
song,5,metal
ash,8,metal
dust,9,metal
danc,11,metal
tin,3,metal
goddess,3,metal
na,12,metal
drift,2,metal
ye,33,metal
least,2,metal
hello,2,metal
ra,4,metal
travel,4,metal
mountain,2,metal
deep,14,metal
valley,3,metal
forest,2,metal
great,3,metal
search,20,metal
knowledg,4,metal
beyond,8,metal
place,14,metal
whisper,3,metal
wind,15,metal
strive,3,metal
horizon,1,metal
mindtravel,4,metal
quest,3,metal
destini,4,metal
teach,5,metal
holi,3,metal
spell,3,metal
wisdom,5,metal
elderli,3,metal
enter,9,metal
unfold,4,metal
seek,17,metal
yore,1,metal
mindexplor,1,metal
much,13,metal
spirit,5,metal
histori,2,metal
fill,9,metal
divin,4,metal
old,17,metal
track,1,metal
haze,2,metal
emerg,1,metal
reach,3,metal
unknown,2,metal
corner,1,metal
recognis,1,metal
voic,5,metal
clearli,1,metal
echo,1,metal
magic,13,metal
intellect,1,metal
dwell,1,metal
advic,2,metal
